,ISIN,error
BSJC,US18383M4565,
BSJD,US18383M4490,
BSJE,US18383M4318,
BSJF,US18383M4235,
RPXC,US74972G1031,
HII,US4464131063,
5501B,,No best match available
EAPS,US70422P2065,
EMRRF,CA30051B1004,
XHE,US78464A5810,
XTN,US78464A5323,
XTL,US78464A5406,
HDGE,,No best match available
AGAC,US04521C1053,
ACP,US0030571063,
BGX,US09257D1028,
GNT,US36465E1010,
EME.,,No best match available
CJ,US12674R1005,
VXUS,US9219097683,
OEINF,CA68276A1012,
LNKD,US53578A1088,
FBNK,,No best match available
SKUL,US83083J1043,
DCMZF,CA2651821050,
CTOP,,No best match available
LOMLF,CA5362161047,
SNREQ,,No best match available
TBOW,US89818A1025,
NAGS,US88166A2015,
AND,,No best match available
SLVA,,No best match available
THR,US88362T1034,
SOUPQ,US8361191070,
RLJ,US74965L1017,
ESSI,,No best match available
SLCO,,No best match available
STWPF,CA75972W1059,
BMDLF,CA05560U1049,
ZST.,,No best match available
ZXB.,,No best match available
ZXC.,,No best match available
ZXD.,,No best match available
ZMI.,,No best match available
ZCA.,,No best match available
ZCB.1,,No best match available
ZCE.,,No best match available
ZCP.,,No best match available
NACL,,No best match available
CMCI,,No best match available
PGCG,US74164U1007,
SEAS,,No best match available
TPS,,No best match available
SCRT,US8080401099,
EVER.,,No best match available
5553B,,No best match available
PACQF,KYG724361012,
GEVO,US3743964062,
PKKFF,CA70469M1086,
HUK.,,No best match available
MKTG,,No best match available
ADSI,,No best match available
PRTHU,US74275G2066,
KYAK,US4865771095,
JAWS,US3915181073,
CNDFF,CA1350471084,
ABHD,,No best match available
JTI,,No best match available
5591B,,No best match available
PBSK,US7302061095,
NGL,US62913M1071,
ATCH,,No best match available
PGRX,,No best match available
P,,No best match available
TRGM,,No best match available
ASEA,US37950E6480,
ANNC,US03600C1018,
NWTR,,No best match available
NXTG,,No best match available
NMED,,No best match available
MPI.,,No best match available
FQC.,,No best match available
IDF.U,,No best match available
MQA.U,,No best match available
GPC.,,No best match available
OCV.U,,No best match available
CUAU,ROCUAUACNOR0,
CRUD,,No best match available
WIZD,US97751C1009,
AFT,US0376361079,
JMF,US67074U1034,
CRBO,US14110Q1004,
2793B,FRBNPP014YA3,
HJE.,,No best match available
FSPI,US3371391091,
EMPM,US2920391040,
VNTH,US63010B2007,
EDIV,,No best match available
EBND,US78464A3914,
HLSSF,KYG6648D1097,
SUNS,US83416M1053,
NLNK,US6515111077,
ARBR,CA0387701034,
ABHB,,No best match available
GMC,,No best match available
CSD.,,No best match available
CCGN,US21050C1080,
FEPU,US3441021082,
BKLN,US46138G5080,
ARGT,US37950E2596,
MACIF,,No best match available
WMTN,US96111A2006,
5621B,,No best match available
NSRS,US6625463087,
RKEXF,,No best match available
3CIGW,,No best match available
FLAF,US30767X1072,
DRWN,,No best match available
KIRI.,,No best match available
CPKOF,CA14846A1066,
CCI.U,,No best match available
SGLRF,,No best match available
MITT,US0012281053,
RLJE,US74965F2039,
ZYQG,US9888021048,
PSGLQ,,No best match available
FIO,,No best match available
BRDT.,,No best match available
CQUTF,,No best match available
COLX,,No best match available
GGGG,,No best match available
XOIL,US37950E5987,
VGGGD,CA14186G2009,
ALD,,No best match available
JUNR,,No best match available
NEWG.,,No best match available
AWAY,US43739Q1004,
TVIAQ,US87307P1012,
APAD,US00725E1038,
QIHU,US74734M1099,
LKM,DE0006455504,
CRTN.,,No best match available
SMPR,,No best match available
HEX.,,No best match available
BKBLF,CA0919302061,
AINWF,CA04519J1049,
RIOB,GB00B2PJZZ55,
MMSGF,CA57162P1080,
PFG.,,No best match available
CROP,,No best match available
SJB,US74347R1317,
AMTG,,No best match available
AUF.U,,No best match available
ICLD,US4584884005,
TYNS,US25459Y1082,
TYBS,US25459Y4052,
SAGG,,No best match available
HGI.U,,No best match available
MGWFF,CA5652971089,
SXC,US86722A1034,
CRDIU,,No best match available
SVROF,CA82808Q2036,
SRNA,US86887P1012,
VER,US92339V1008,
ARCO,,No best match available
IGS,,No best match available
BKIRF,CA09214V1040,
NXOPF,CA65341P1053,
FMU,,No best match available
FLG,,No best match available
FMM,,No best match available
FOS,,No best match available
FBM.1,,No best match available
FCQ,,No best match available
FCL,,No best match available
FCD,,No best match available
FEG.2,,No best match available
FFL,,No best match available
FHC,,No best match available
FIL,,No best match available
FRL,,No best match available
FTQ,,No best match available
FUI,US34416W7754,
BCX,US09257A1088,
SPLP,US85814R1077,
MCHI,,No best match available
HDV,US46429B6636,
AHY.U,,No best match available
INRX.,,No best match available
ACST,,No best match available
FCPS.,,No best match available
GMLP,,No best match available
CACL,US2281741080,
NWPP,US64801P1012,
TBZ,,No best match available
TBX,US74348A6082,
GERJ,US57060U3813,
AMID.,,No best match available
OILT,US6780491071,
UGHSQ,US9142701039,
QSLRF,CA74734N1078,
ARMK,,No best match available
RAYS,US75509Q1004,
VGTL,US9255431002,
MTGE,US55378A1051,
TEUFF,MHY096752016,
VNET,,No best match available
DLR.,,No best match available
SSNF,,No best match available
CBND,,No best match available
ITEC,,No best match available
JMSB,US47805L1017,
NRGT,US29276W1053,
PFLT,US70806A1060,
LGDTF,CA53056H1047,
ANLDF,CA03464C1068,
ISRB,US45780A2078,
SHSP,US8200541048,
HEPZF,CA44049Q2027,
HEE.,,No best match available
CNPRF,CA20676X3067,
WSTE,US37950E5722,
NSPR,,No best match available
ELLI,US28849P1003,
ARSMF,,No best match available
CHEF,,No best match available
TRIO,,No best match available
SQNS,US8173231080,
RSXJ,US92189F7345,
HYMB,US78464A2841,
UJB,US74348A7072,
IGU,,No best match available
NMREF,,No best match available
LGVWF,CA5432311044,
BCME,US07331A2015,
CLRB,US15117F5008,
MPC,US56585A1025,
SVVC,US33766Y1001,
GSVC,US86944Q1004,
SWSH,US8708083006,
ENVI,,No best match available
RENN,,No best match available
WBWB,US98256T1016,
EFRGF,CA2928074012,
FNK,,No best match available
FNY,,No best match available
FYT,,No best match available
FYC,,No best match available
FDT,,No best match available
FEM,,No best match available
FEP,,No best match available
FLN,,No best match available
FPA,,No best match available
FBZ,US33737J1337,
FCA,,No best match available
FKO,,No best match available
FJP,,No best match available
XEB.,,No best match available
XHC.,,No best match available
XUT.,,No best match available
XST.,,No best match available
XEI.,,No best match available
XBM.,,No best match available
USFCQ,,No best match available
FRAC.,,No best match available
XHG.,,No best match available
IDR.,,No best match available
SWP.U,,No best match available
Z,,No best match available
SKIS,US70469L1008,
FRAN,,No best match available
NGPHF,CA66516A1057,
SGMZ,,No best match available
ONMDQ,US92533G5036,
CDFT,US17286C2017,
ZXAIY,US16951E1047,
DATE,US4773741024,
BSTM,,No best match available
FLTR,,No best match available
2891B,TW0002891B07,
AZEK,,No best match available
BRSE.,,No best match available
PRTY,,No best match available
GEEPF,KYG409151290,
IHD,US92912P1084,
ARST,,No best match available
SHPNF,CA82489D2086,
BFC.,,No best match available
WAGE,US9304271094,
PCNT,US7305671049,
BKSH,US08468P2011,
YNDX,NL0009805522,
TEA,,No best match available
LIVX,,No best match available
EATX,US37950E5649,
WGH,,No best match available
WPX,US98212B1035,
APX..,,No best match available
SVVZF,CA77289R2090,
ESCO,,No best match available
SIBC,,No best match available
VAPI.,,No best match available
IMJN,US45249J1043,
FISN,,No best match available
IOIL,US45409B8422,
LSSCF,,No best match available
BRND,,No best match available
MEXS,US37950E5151,
SPHB,US46138E3707,
SPLV,,No best match available
ORC,US68571X1037,
ANOS,ROANOSACNOR4,
CARZ,,No best match available
ATZAF,CA04045U1021,
HMST,,No best match available
FENG,US71910C1036,
CNBX,US13764M1009,
LRE,,No best match available
PSIX,US73933G2021,
XQQ.,,No best match available
MIF.U,,No best match available
M.,,No best match available
XTRGQ,US98416Q1040,
EMAG,,No best match available
CAGOF,CA1316971045,
CGEI.,,No best match available
TUR.,,No best match available
FMK,,No best match available
PEER.,,No best match available
ENT,,No best match available
FDGMF,CA87583C1059,
SRAM,,No best match available
WHSM,,No best match available
3312B,,No best match available
GLDLF,,No best match available
MSBI,US5977421057,
AGRG,,No best match available
CONG.,,No best match available
GRPC,US7824747387,
CNTR.,,No best match available
EQIN,US7824747122,
LWPE,US7824746967,
NEXJF,CA65342B1058,
HEF.,,No best match available
LQNGF,,No best match available
FPMI,US3438701019,
FCB,,No best match available
RM,US75902K1060,
VROM,US37950E5318,
0168A,,No best match available
CCH.,,No best match available
TLF.,,No best match available
NCD.U,,No best match available
MLP.,,No best match available
OUY.U,CA13780M2094,
7361B,,No best match available
GTIP.,,No best match available
ITIP,US46429B7709,
CNPF,,No best match available
HEQ,US47804L1026,
CERE,,No best match available
5823B,,No best match available
FTTN,,No best match available
SMF,,No best match available
JSD,US67074X1072,
CEUMF,,No best match available
RUSL,,No best match available
RUSS,,No best match available
COWL,,No best match available
COWS,US25459W2686,
SOIL,,No best match available
LBTA,,No best match available
HBTA,US7824746546,
LVOL,,No best match available
HVOL,US7824746397,
HMTM,US7824746215,
SLBT,US7824745712,
SLVY,US7824745555,
SHBT,US7824745639,
SHVY,US7824745480,
SHMO,,No best match available
CVRT,US73936Q7512,
AEDC,US02563A1025,
RGFR,US75281D2027,
READ,US0271341051,
TAOM,US87600Y1064,
GEPC.,,No best match available
MYRT,GB00B03NGX09,
BARN,,No best match available
NMAR,MHY6255E1014,
LXF.,,No best match available
OXF.,,No best match available
AMBS,US02300U2050,
MOJO,US60841T2024,
VRDT,US91829U1016,
TKLS,US89842T1016,
CTLE,,No best match available
FROG,,No best match available
SGMD,US8650401099,
IZEA,US46604H1059,
CEII,US16951B1008,
GRPN,US3994731079,
GRGCF,,No best match available
IONAF,,No best match available
PSPW,US88580V1044,
MXF.,,No best match available
VTGN,US92840H2022,
FXF.,,No best match available
RMGN,,No best match available
CXF.,,No best match available
ABCS,,No best match available
GBNXF,CA3748252069,
SDIV,,No best match available
DBEM,US2330511013,
DBEF,US2330512003,
DBBR,US2330513092,
DBGR,US2330514082,
DBJP,US2330515071,
NCFFF,CA66401Q1081,
RTLGF,VGG8448A1030,
EMO,US18469P1003,
AMCX,,No best match available
OXI.H,CA6918091076,
VRHD,,No best match available
ANNIF,CA03589A1003,
LCTC,US53220Y2072,
7275B,,No best match available
XNET,,No best match available
ROOF,,No best match available
CVD.,,No best match available
PNC.A,CA73752W4039,
MGMB,US55303C1018,
MRQRF,CA60918T1012,
MATL,,No best match available
MATS,US25459Y6032,
CURE,,No best match available
SICK.,,No best match available
TOTS,,No best match available
PSB.,,No best match available
PGL.,,No best match available
CARB,,No best match available
BRHM.,,No best match available
AFAN,AU00000AFAN0,
SPGP,,No best match available
SPVM,US46137V4234,
QQC.,,No best match available
CAH.U,,No best match available
PDC.,,No best match available
PPS.,,No best match available
HYS,US72201R7834,
FLOT,,No best match available
CRYO,,No best match available
ENPH,US29355A1079,
MSO.U,,No best match available
FLOT.,,No best match available
NCPCF,CA65389F1009,
UBNT,US90353W1036,
CIGCF,CA03333A1093,
HCGI,,No best match available
FWDD,US00768Y8599,
FWDI,US00768Y8425,
FWDB,US00768Y8342,
FDUS,US3165001070,
PFH.,,No best match available
AMSE,,No best match available
IMPV,US45321L1008,
OAK,US6740012017,
ROII,US7610581065,
SKHRF,CA85255R2028,
LGEM,US2684612094,
GGEM,US2684613084,
HGEM,US2684616053,
IGEM.,,No best match available
QGEM,US2684618034,
TGEM,US2684618869,
UGEM,US2684618786,
VGEM,,No best match available
MATH,,No best match available
PDH,,No best match available
ECCE,US2695191047,
LPKGF,CA5504351019,
WPTH,,No best match available
MEEC,US59833H1014,
CBF,,No best match available
ASPN,,No best match available
TSE,,No best match available
BWPC,US09609H2076,
RDEMF,CA7565662045,
HES.,,No best match available
CNODF,CA13780A1066,
LUCA,,No best match available
TLYS,US8868851028,
ZNGA,US98986T1088,
SKYY,,No best match available
UAGR,,No best match available
BRVVF,,No best match available
GTCP,,No best match available
MNGL,,No best match available
STNT,,No best match available
HIB.,,No best match available
HIZ.,,No best match available
IROQ,US44951J1051,
SSMC,CH0000629854,
DPHS.,,No best match available
SSNI,US82817Q1031,
EMER,US45409B6442,
RDMPQ,,No best match available
ILCC,US45975L1098,
XMPT,US92189F4607,
NKY,,No best match available
MACK,,No best match available
MRD.2,,No best match available
SCHZ,US8085248396,
RRF,,No best match available
HDG,US74347X2945,
GSEHQ,US36191X1000,
PYRNF,CA74734T1049,
LXWKF,,No best match available
MDRPF,CA59562B1013,
ZLTQ,US98933Q1085,
EMPO,US29246G1076,
ATBYF,CA0036841074,
VDOMF,CA91881B1085,
URANF,CA4601961085,
YGYI,US9875372065,
ASPCF,CA00444G1081,
ASD.,,No best match available
RNVA,,No best match available
GWAY,US39679B1035,
DWRE,US24802Y1055,
ENIP,,No best match available
